from,to,layer
node10,node3,3
node10,node1,5
node20,node11,4
node15,node7,3
node10,node17,2
node18,node14,2
node19,node17,2
node10,node8,4
node1,node2,3
node16,node9,5
node17,node13,2
node15,node14,5
node11,node19,5
node17,node5,3
node4,node14,3
node16,node12,5
node6,node11,4
node20,node14,5
node19,node17,1
node7,node6,2
node12,node18,4
node9,node19,1
node12,node9,1
node10,node3,5
node13,node16,5
node20,node17,2
node8,node18,4
node14,node15,1
node9,node3,1
node2,node4,2
node13,node8,5
node8,node6,2
node2,node11,2
node15,node8,1
node19,node1,2
node17,node20,4
node1,node10,5
node19,node3,2
node10,node11,1
node13,node8,1
node12,node16,2
node19,node9,5
node1,node11,3
node4,node7,3
node19,node9,4
node9,node16,4
node18,node7,2
node9,node10,1
node10,node14,4
node11,node17,1
node8,node2,2
node19,node10,1
node13,node9,5
node12,node2,3
node15,node7,4
node16,node14,1
node11,node17,4
node8,node11,3
node17,node2,5
node8,node12,3
node6,node3,3
node1,node19,1
node16,node1,1
node4,node1,2
node9,node14,3
node2,node5,3
node16,node9,4
node19,node7,3
node5,node14,4
node18,node12,5
node3,node15,3
node7,node15,5
node3,node10,1
node20,node16,1
node16,node20,1
node18,node14,3
node6,node18,1
node7,node18,5
node12,node10,1
node2,node1,4
node15,node19,5
node9,node11,3
node9,node20,1
node20,node9,4
node7,node15,2
node7,node1,3
node13,node18,3
node19,node11,2
node5,node13,3
node17,node8,4
node2,node6,3
node11,node17,5
node19,node10,4
node2,node10,3
node20,node13,5
node3,node4,3
node10,node14,2
node16,node18,2
node11,node6,3
