from,to,layer
node29,node2,5
node10,node27,1
node8,node2,2
node10,node18,3
node17,node23,4
node28,node19,5
node11,node7,4
node11,node21,1
node25,node15,1
node9,node30,1
node5,node2,3
node13,node30,5
node28,node13,2
node3,node21,2
node10,node22,1
node2,node6,4
node6,node15,5
node6,node25,5
node6,node17,2
node14,node26,1
node18,node9,1
node1,node10,4
node13,node9,2
node10,node9,2
node17,node21,2
node7,node23,1
node4,node21,2
node14,node20,5
node26,node14,5
node28,node10,3
node28,node20,4
node14,node22,3
node30,node4,4
node10,node8,1
node2,node7,4
node4,node29,1
node6,node4,3
node13,node15,2
node23,node5,5
node29,node24,4
node30,node25,4
node5,node15,5
node27,node29,5
node12,node7,2
node24,node4,3
node19,node20,1
node17,node3,4
node10,node4,5
node18,node26,4
node25,node13,1
node17,node2,3
node16,node9,1
node15,node4,2
node3,node6,3
node24,node16,4
node11,node8,2
node18,node21,5
node28,node5,4
node11,node22,3
node8,node10,4
node4,node26,5
node29,node1,2
node3,node2,1
node25,node12,4
node15,node27,3
node15,node17,5
node30,node2,2
node5,node14,1
node20,node21,1
node23,node30,1
node23,node25,2
node14,node25,1
node28,node5,2
node4,node24,4
node21,node7,1
node29,node25,4
node30,node5,2
node25,node27,2
node19,node4,4
node14,node18,2
node6,node16,3
node19,node27,1
node20,node9,1
node1,node14,5
node20,node25,4
node15,node7,1
node8,node2,4
node17,node4,4
node7,node5,2
node3,node30,4
node30,node5,5
node3,node28,4
node25,node1,2
node16,node6,4
node8,node14,4
node12,node9,3
node12,node7,4
node10,node16,2
node19,node20,2
