from,to,layer
node13,node12,3
node8,node30,4
node22,node24,4
node45,node31,5
node2,node46,1
node3,node8,3
node17,node5,5
node32,node6,2
node48,node34,4
node28,node43,1
node19,node13,5
node26,node13,2
node42,node19,1
node1,node19,2
node5,node1,1
node1,node27,1
node7,node46,1
node18,node20,2
node21,node31,5
node41,node14,5
node46,node48,2
node35,node38,4
node21,node4,3
node17,node37,2
node4,node47,1
node29,node50,1
node17,node27,1
node24,node3,1
node31,node24,5
node14,node13,3
node4,node14,5
node43,node39,4
node47,node32,4
node33,node42,4
node47,node28,1
node8,node25,4
node25,node43,4
node4,node23,3
node3,node10,3
node49,node22,2
node5,node13,1
node24,node9,2
node39,node16,3
node9,node44,4
node39,node41,5
node38,node35,2
node36,node49,1
node38,node12,2
node48,node37,2
node6,node8,5
node45,node37,2
node43,node16,2
node48,node39,3
node33,node12,5
node38,node35,1
node2,node43,1
node48,node43,3
node36,node43,5
node20,node47,4
node34,node12,4
node5,node24,5
node45,node10,2
node21,node25,5
node31,node21,3
node4,node7,4
node25,node9,2
node12,node44,1
node21,node11,2
node32,node31,1
node50,node27,3
node43,node49,1
node28,node24,1
node35,node7,1
node42,node6,3
node6,node20,2
node34,node29,1
node45,node3,5
node33,node22,3
node7,node46,3
node16,node15,4
node41,node28,4
node37,node20,2
node2,node18,3
node32,node6,3
node20,node23,5
node29,node19,2
node40,node34,1
node50,node36,2
node23,node13,1
node49,node42,1
node39,node50,1
node25,node27,4
node36,node5,2
node23,node24,3
node14,node15,3
node16,node17,5
node11,node10,2
node32,node7,1
node38,node40,2
node11,node19,5
node32,node20,4
node33,node47,5
node3,node41,5
node11,node34,5
node24,node48,2
node20,node40,2
node15,node9,4
node45,node36,3
node46,node18,4
node4,node7,5
node38,node39,2
node21,node29,5
node43,node22,5
node46,node10,2
node38,node5,3
node40,node21,5
node37,node16,3
node44,node38,4
node43,node22,4
node20,node34,2
node47,node29,2
node36,node50,3
node20,node45,5
node4,node13,3
node40,node45,3
node12,node20,1
node49,node20,5
node21,node45,3
node46,node9,1
node47,node39,1
node7,node17,4
node42,node33,4
node42,node28,1
node38,node36,5
node29,node8,4
node48,node40,4
node48,node47,1
node23,node6,5
node9,node4,5
node21,node43,1
node44,node31,1
node4,node39,4
node1,node25,4
node3,node40,1
node12,node50,1
node33,node48,2
node36,node22,3
node29,node34,2
node31,node44,3
node38,node36,4
node8,node27,2
node1,node24,1
node50,node21,5
node30,node42,3
node50,node38,1
node19,node21,5
node7,node23,4
node22,node7,1
node20,node10,4
node27,node20,4
node17,node37,3
node17,node38,5
node48,node38,2
node39,node5,4
node5,node13,2
node13,node43,4
node24,node3,5
node24,node31,4
node1,node48,4
node35,node45,1
node46,node23,4
node12,node10,5
node25,node26,1
node5,node2,3
node48,node21,4
node35,node17,1
node49,node20,1
node9,node37,4
node32,node13,4
node18,node39,1
node20,node27,1
node29,node1,4
node48,node42,1
node13,node12,2
node25,node21,3
node37,node10,1
node6,node4,3
node11,node3,5
node44,node45,2
node44,node17,1
node11,node18,5
node46,node11,5
node19,node13,2
node49,node38,5
node27,node48,1
node20,node4,5
node41,node6,3
node1,node16,2
node4,node3,4
node17,node37,4
node33,node22,1
node27,node46,4
node8,node10,1
node13,node21,2
node27,node17,1
node22,node6,4
node19,node3,5
node38,node44,3
node13,node18,4
node14,node18,2
node48,node50,3
node6,node29,2
node5,node6,3
node14,node10,1
node7,node28,3
node49,node18,5
node3,node42,3
node11,node17,5
node35,node41,5
node49,node32,3
node6,node22,2
node45,node49,4
node11,node28,2
node32,node9,2
node43,node27,2
node5,node36,4
node19,node36,5
node13,node49,3
node18,node48,3
node5,node30,4
node5,node31,3
node3,node33,5
node22,node9,4
node22,node26,1
node26,node11,4
node13,node42,2
node40,node35,1
node14,node19,1
node22,node4,1
node17,node4,1
node43,node41,3
node6,node39,3
node40,node7,5
node31,node37,1
node1,node18,2
node9,node41,1
node1,node49,2
node48,node31,5
node16,node18,3
