from,to,layer
node31,node12,1
node39,node96,3
node110,node28,2
node114,node22,3
node21,node4,2
node79,node21,2
node26,node47,1
node48,node106,3
node49,node90,2
node109,node115,2
node92,node84,3
node54,node47,3
node40,node101,3
node123,node38,2
node48,node87,2
node17,node81,2
node10,node114,3
node61,node45,1
node70,node11,1
node23,node51,2
node59,node8,2
node67,node115,3
node120,node74,2
node85,node73,3
node59,node9,3
node36,node6,2
node63,node41,1
node51,node16,2
node22,node46,2
node69,node103,2
node82,node112,1
node6,node31,2
node118,node39,2
node108,node7,3
node17,node71,2
node53,node25,1
node5,node92,3
node97,node107,1
node60,node118,1
node86,node8,1
node98,node25,3
node7,node38,2
node51,node9,2
node7,node117,2
node81,node109,1
node14,node2,1
node71,node108,1
node108,node27,2
node119,node79,3
node77,node39,3
node54,node120,2
node121,node85,1
node8,node27,3
node68,node124,2
node27,node121,3
node87,node86,2
node115,node12,1
node105,node112,3
node55,node59,1
node90,node65,2
node15,node121,1
node97,node88,3
node98,node55,2
node75,node123,1
node6,node118,2
node4,node75,2
node118,node79,3
node76,node8,1
node2,node19,3
node82,node63,2
node24,node63,3
node105,node6,2
node120,node27,3
node39,node63,2
node43,node82,2
node59,node102,3
node109,node16,3
node85,node63,3
node70,node23,2
node26,node48,2
node77,node106,1
node43,node113,2
node100,node20,3
node83,node68,2
node56,node74,2
node3,node70,3
node88,node2,1
node58,node124,3
node116,node58,2
node38,node4,2
node74,node101,3
node28,node113,3
node66,node91,1
node92,node13,3
node32,node38,2
node97,node58,3
node106,node95,3
node113,node123,1
node120,node79,3
node111,node96,3
node42,node23,3
node75,node103,2
node85,node88,1
node43,node11,3
node77,node115,3
node54,node63,3
node104,node60,3
node32,node6,3
node102,node72,2
node77,node116,3
node33,node118,1
node21,node96,1
node8,node53,2
node77,node89,1
node80,node64,2
node16,node12,1
node123,node71,1
node16,node43,3
node29,node69,1
node48,node63,1
node31,node12,3
node109,node18,1
node54,node17,3
node106,node118,3
node95,node72,3
node23,node14,3
node110,node51,1
node10,node25,3
node36,node68,3
node92,node74,1
node78,node73,3
node53,node84,2
node106,node2,1
node113,node28,2
node94,node42,1
node2,node115,2
node45,node83,1
node116,node66,3
node1,node23,3
node80,node68,2
node37,node55,2
node111,node104,3
node25,node29,3
node110,node24,2
node34,node46,1
node20,node74,1
node59,node125,1
node87,node46,2
node100,node113,2
node71,node122,1
node100,node83,2
node15,node88,2
node94,node59,1
node56,node27,3
node58,node5,2
node8,node10,2
node66,node20,2
node104,node54,1
node62,node89,1
node46,node108,2
node96,node45,3
node9,node19,3
node74,node124,1
node45,node58,3
node87,node4,2
node5,node1,1
node81,node113,1
node107,node109,1
node92,node109,2
node6,node11,2
node46,node69,3
node96,node1,3
node73,node104,1
node19,node123,3
node38,node26,3
node90,node91,1
node12,node81,3
node19,node104,1
node81,node53,2
node121,node40,3
node19,node72,2
node14,node59,2
node77,node63,2
node98,node46,2
node117,node76,3
node26,node23,2
node6,node115,3
node28,node55,1
node78,node72,1
node66,node122,2
node58,node54,1
node43,node56,3
node73,node69,3
node111,node42,1
node43,node62,3
node16,node82,1
node78,node46,2
node24,node7,1
node43,node7,2
node44,node54,3
node69,node87,3
node8,node39,3
node90,node79,3
node28,node79,2
node41,node34,3
node64,node3,2
node39,node84,3
node65,node84,3
node7,node73,1
node115,node82,2
node7,node94,1
node27,node28,1
node23,node81,1
node80,node103,3
node46,node85,1
node116,node94,2
node74,node106,2
node53,node108,1
node32,node7,2
node32,node88,3
node85,node30,3
node19,node53,1
node15,node49,1
node16,node85,2
node81,node14,3
node70,node35,1
node19,node38,1
node117,node20,2
node8,node114,1
node98,node38,3
node73,node32,3
node4,node69,3
node36,node107,2
node75,node81,1
node61,node88,2
node98,node24,3
node120,node77,1
node66,node64,2
node12,node50,2
node117,node67,3
node2,node50,1
node121,node20,3
node14,node1,1
node1,node12,1
node98,node108,2
node52,node66,2
node64,node115,1
node61,node37,1
node74,node62,3
